token	lemma	POS	morph	treated
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=r	autres
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
sueill	soloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sueill
fas	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	fas
		PONfbl	MORPH=empty	
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
chant	chant2	NOMcom	NOMB.=s|GENRE=m|CAS=r	chant
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=r	autres
movjoir	morir	VERinf	MORPH=empty	movjoir
quar	car	CONcoo	MORPH=empty	quar
ainc	ainc	ADVgen	DEGRE=-	ainc
ne	ne1	ADVneg	MORPH=empty	ne
fui	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	fui
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
las	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	las
		PONfbl	MORPH=empty	
d	de	PRE	MORPH=empty	d
amer	amer1	VERinf	NOMB.=s	amer
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
a	avoir	PRE	MORPH=empty	a
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
pooir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	pooir
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
si	si	ADVgen	DEGRE=-	si
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tient
en	en1	PRE	MORPH=empty	en
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
las	las	NOMcom	NOMB.=p|GENRE=m|CAS=r	las
		PONfbl	MORPH=empty	
de	de	PRE	MORPH=empty	de
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	li
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
movoir	movoir	VERinf	MORPH=empty	movoir
petut	pöoir	ADVgen	NOMB.=s	petut
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vaut	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vaut
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
pourchaz	porchaz	NOMcom	NOMB.=s|GENRE=m|CAS=r	pourchaz
d	de	PRE	MORPH=empty	d
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	chose
la	il	DETdef	NOMB.=s|GENRE=f|CAS=r	la
manasse	mener	VERcjg	NOMB.=s|GENRE=f|CAS=n	manasse
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
muir	morir	VERcjg	MODE=ind|NOMB.=s	muir
par	par	PRE	MORPH=empty	par
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
voloir	voloir	NOMcom	NOMB.=s|GENRE=m|CAS=r	voloir
ce	ce2	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	sera
mauvez	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	mauvez
eschaz	eschec1	NOMcom	NOMB.=s|GENRE=f|CAS=n	eschaz
		PONfbl	MORPH=empty	
mainz	moins	ADVgen	NOMB.=s|GENRE=f|CAS=r	mainz
en	en2	PROadv	MORPH=empty	en
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	avra
de	de	PRE	MORPH=empty	de
pooir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	pooir
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
gent	gent1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	gent
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
et	et	CONcoo	MORPH=empty	et
