token	lemma	POS	morph	treated
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
renouvel	renovel	NOMcom	NOMB.=s|GENRE=m|CAS=r	renouvel
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
dovour	douçor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dovour
d	de	PRE	MORPH=empty	d
este	estre1	NOMcom	NOMB.=s|GENRE=f|CAS=r	este
queres	querre	ADVgen	NOMB.=s|GENRE=f|CAS=n	queres
dois	doner	VERcjg	MODE=ind|PERS.=1|NOMB.=s	dois
par	par	PRE	MORPH=empty	par
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
fontainne	fontaine	NOMcom	NOMB.=s|GENRE=f|CAS=r	fontainne
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n	tuit
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
vert	vert	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	vert
bois	bois	NOMcom	NOMB.=p|GENRE=m|CAS=n	bois
et	et	CONcoo	MORPH=empty	et
vergier	vergié	NOMcom	NOMB.=p|GENRE=m|CAS=n	vergier
et	et	CONcoo	MORPH=empty	et
pre	près	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=-	pre
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
rosiers	roissier	NOMcom	NOMB.=s|GENRE=m|CAS=n	rosiers
en	en1	PRE	MORPH=empty	en
mai	mai	NOMcom	PERS.=1|NOMB.=s|CAS=r	mai
florist	florir	NOMcom	MODE=ind|NOMB.=s	florist
et	et	CONcoo	MORPH=empty	et
grainne	graigne	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grainne
lors	lors	ADVgen	DEGRE=-	lors
chanterai	chanter	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	chanterai
quar	car	CONcoo	MORPH=empty	quar
trop	trop	ADVgen	DEGRE=-	trop
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
