token	lemma	POS	morph	treated
Tant	tant	ADVgen	DEGRE=-	Tant
de	de	PRE	MORPH=empty	de
chans	champ	NOMcom	NOMB.=p|GENRE=m|CAS=r	chans
ou	en1+le	PRE.DETdef	NOMB.=s	ou
laz	laz1	NOMcom	NOMB.=s|GENRE=m|CAS=r	laz
que	que2	PROrel	NOMB.=s|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
pour	por2	PRE	MORPH=empty	pour
chanter	chanter	VERinf	MORPH=empty	chanter
		PONfbl	MORPH=empty	
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	estuet
et	et	CONcoo	MORPH=empty	et
guerpir	guerpir	VERinf	PERS.=1	guerpir
et	et	CONcoo	MORPH=empty	et
leissier	laissier	VERinf	MORPH=empty	leissier
quant	cant1	CONsub	MORPH=empty	quant
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
puiz	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puiz
en	en1	PRE	MORPH=empty	en
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=f|CAS=i	vous
merci	mercïer	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
trouver	trover	VERinf	MORPH=empty	trouver
		PONfbl	MORPH=empty	
trop	trop	ADVgen	DEGRE=-	trop
convendra	covenir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	convendra
mes	mon1	DETpos	PERS.=1|NOMB.=p	mes
chancons	chançon	NOMcom	NOMB.=p|GENRE=m	chancons
emprrier	emprendre	VERinf	MORPH=empty	emprrier
pour	por2	PRE	MORPH=empty	pour
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
laiz	lait1	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	laiz
que	que2	CONsub	MORPH=empty	que
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=n	joie
m	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i	m
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
faillie	falir	VERppe	NOMB.=s|GENRE=f|CAS=n	faillie
quant	cant1	CONsub	MORPH=empty	quant
en	en1	PRE	MORPH=empty	en
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
atente	atente	NOMcom	NOMB.=s|GENRE=f|CAS=r	atente
ne	ne2	CONcoo	MORPH=empty	ne
