token	normalised
Chancon	chancon
ferai	ferai
mout	mout
maris	maris
d	d
amours	amours
qui	qui
tant	tant
seut	seut
ualoir	valoir
faus	faus
l	l
ont	ont
laissie	laissie
decheoir	decheoir
s	s
en	en
est	est
peris	peris
	
li	li
mons	mons
ueincuz	veincuz
et	et
failliz	failliz
drois	drois
est	est
puisqu	puisqu
amours	amours
n	n
a	a
pooir	pooir
	
que	que
li	li
siecles	siecles
ne	ne
puet	puet
mes	mes
rienz	rienz
ualoir	valoir
Mout	mout
nous	nous
ont	ont
ancient	ancient
mis	mis
	
amours	amours
qui	qui
soloit	soloit
ualoir	valoir
dames	dames
barons	barons
et	et
sauoir	savoir
honours	honours
et	et
priz	priz
	
en	en
est	est
durement	durement
amatis	amatis
si	si
que	que
uous	vous
sauez	savez
tout	tout
de	de
uoir	voir
	
largece	largece
et	et
biens	biens
se	se
font	font
maiz	maiz
pou	pou
par	par
oir	oir
Soulaz	soulaz
depors	depors
gieus	greus
etris	etris
courtoisie	courtoisie
et	et
dire	dire
uoir	voir
uoit	voit
on	on
maiz	maiz
mout	mout
remanoir	remanoir
bien	bien
est	est
trahis	trahis
chascun	chascun
s	s
qui	qui
s	s
en	en
fait	fait
es	es
chiz	chiza
quar	quar
nus	nus
ne	ne
puet	puet
grant	grant
ioie	joie
auoir	avoir
	
qu	qu
il	il
ne	ne
ꝯ	com
i	i
uegne	vegne
de	de
douce	douce
amour	amour
mouuoir	mouvoir
Mout	mout
par	par
est	est
folz	folz
et	et
cheitiz	cheitiz
qui	qui
n	n
en	en
set	set
le	le
mieuz	mieuz
ueoir	veoir
ce	ce
est	est
legier	legier
a	a
sauoir	savoir
et	et
i	i
ai	ai
apris	apris
a	a
estre	estre
a	a
boneam	boneam
oursougiz	oursougiz
qui	qui
que	que
la	la
mete	mete
en	en
nonchaloir	nonchaloir
	
suens	suens
liges	liges
sui	sui
	
et	et
li	li
uueill	vueill
remanoir	remanoir
Amours	amours
m	m
ont	ont
liie	liie
et	et
pris	pris
touz	touz
iours	jours
serf	serf
a	a
mon	mon
pooir	pooir
cele	cele
qui	qui
me	me
fait	fait
doloir	doloir
mout	mout
mesioisence	mesjoisence
que	que
ie	je
sui	sui
fins	fins
amis	amis
se	se
loiau	loiau
tez	tez
me	me
puet	puet
ualoir	valoir
	
pas	pas
ne	ne
faudra	faudra
ia	ja
guerredon	guerredon
auoir	avoir
Mout	mout
sugueriz	sugveriz
quant	quant
ie	je
sui	sui
et	et
serai	serai
tous	tous
dis	dis
la	la
uiesueill	viesveill
que	que
que	que
i	i
en	en
doie	doie
auoir	avoir
	
sa	sa
uolente	volente
uueill	vueill
en	en
gre	gre
receuoir	recevoir
