token	normalised
ie	je
n	n
oi	oi
pieca	preca
nul	nul
talent	talent
de	de
chanter	chanter
pour	pour
ce	ce
n	n
i	i
uueill	vueill
metre	metre
m	m
entention	entention
a	a
ciauz	chauz
le	le
lais	lais
qui	qui
chantent	chantent
sanz	sanz
amer	amer
et	et
qui	qui
d	d
amours	amours
ne	ne
seuent	sevent
que	que
le	le
nom	nom
maiz	maiz
par	par
es	es
fors	fors
ferai	ferai
ceste	ceste
chancon	chancon
d	d
auenture	aventure
iert	iert
sanz	sanz
painne	painne
et	et
sans	sans
penser	penser
et	et
s	s
il	il
li	li
plaist	plaist
ma	ma
dame	dame
si	si
m	m
ocie	ocie
c	c
onques	onques
chancons	chancons
ne	ne
m	m
i	i
firent	frrent
aie	aie
Teus	Teus
blasme	blasme
amour	amour
qui	qui
la	la
cuide	cuide
loer	loer
faus	faus
trecheour	trecheour
qui	qui
proient	proment
sanz	sanz
rason	rason
chascuns	chascuns
se	se
plaint	plaint
de	de
tolir	tolir
et	et
d	d
bler	bler
qu	qu
amours	amours
a	a
pris	pris
son	son
cuer	cuer
en	en
trahison	trahison
maiz	maiz
ie	je
uous	vous
fis	fis
dame	dame
un	un
si	si
ge	ge
don	don
de	de
tout	tout
mon	mon
cuer	cuer
que	que
point	point
uueill	vueill
oster	oster
tant	tant
lai	lai
leissie	leissie
en	en
uostre	vostre
paignie	paignie
prendez	prendez
me	me
auec	avec
uiem	viem
o	o
d	d
enuie	envie
A	a
moins	moins
me	me
fait	fait
ma	ma
grant	grant
ioi	Ooine
cuider	cuider
diex	diex
si	si
ne	ne
sai	sai
se	se
ie	je
l	l
aura	avra
iu	ju
maiz	maiz
auis	auis
m	m
est	est
que	que
ie	je
doiue	doive
trouuer	trouver
bele	bele
merci	merci
en	en
la	la
douce	douce
prison	prison
uiai	viai
leissie	leissie
mon	mon
cuer	cuer
sanz	sanz
raencon	raencon
la	la
merci	merci
dieu	dieu
si	si
ne	ne
m	m
en	en
puet	puet
cuiter	cuiter
cele	cele
qu	qu
il	il
tient	tient
par	par
force	force
en	en
sa	sa
baillie	baillie
par	par
mon	mon
uoloir	voloir
qu	qu
a	a
son	son
gre	gre
n	n
est	est
il	il
mie	mie
Souuent	souvent
m	m
estuet	estuet
ioir	joira
et	et
acoler	acoler
tel	tel
donc	donc
ne	ne
sai	sai
se	se
ie	je
faiz	faiz
trahison	trahison
car	car
ie	je
ne	ne
puiz	puiz
a	a
mesure	mesure
esguarder	esguarder
ce	ce
dont	dont
il	il
sunt	sunt
enuiouz	envjouz
et	et
felon	felon
en	en
deuinant	devinant
pensent	pensent
ce	ce
que	que
disom	disom
maiz	maiz
ne	ne
lor	lor
uaut	vaut
bien	bien
lor	lor
saurom	savrom
embler	embler
quanques	quanques
ie	je
uueill	vueill
ioie	joie
et	et
hounour	hounour
et	et
uies	viés
amours	amours
ueinquoit	veinqqoit
ma	ma
dame	dame
com	com
amie	amie
Nus	nus
ne	ne
deuroit	devroit
sa	sa
ualour	valour
oublier	oublier
ne	ne
ses	ses
biauz	biauz
ieuz	ieuz
ne	ne
sa	sa
clere	clere
facon	facon
et	et
quiant	quiant
ie	je
pluz	pluz
pensa	pensa
li	li
ramembrer	ramembrer
	
si	si
m	m
esmerueill	esmerveill
que	que
nous	nous
tout	tout
ne	ne
la	la
momor	momor
ai	ai
ie	je
dit	dit
outrage	outrage
et	et
desraison	desraison
qui	qui
porroit	porroit
diex	diex
a	a
cel	cel
cuer	cuer
assener	assener
dont	dont
ie	je
l	l
aim	aim
tant	tant
conment	conment
que	que
m	m
escondie	escondié
qu	qu
a	a
toute	toute
rienz	rienz
m	m
est	est
autre	autre
amours	amours
faillie	faillie
Li	li
cuens	cuens
de	de
blois	blois
part	part
en	en
ceste	ceste
chancon	chancon
se	se
il	il
aprent	aprent
loiaument	loiaument
a	a
amer	amer
quar	quar
d	d
amours	amours
uient	vient
soulaz	soulaz
et	et
compaignie	compaignie
	
et	et
toute	toute
rienz	rienz
qui	qui
a	a
preudome	preudome
aie	aie
