token	normalised
Cuer	Cuer
desirrous	desirrous
a	a
paie	paie
	
dou	dou
coius	coius
et	et
confors	confors
	E
ioie	joie
d	d
amour	amour
uraie	vraie
fu	fu
en	en
baisãt	baisant
mors	mors
s	s
encor	encor
ne	ne
m	m
est	est
autres	autres
dounez	dounez
mar	mar
fui	fui
onques	onques
de	de
lui	lui
priuez	privez
amorir	amorir
sui	sui
liuurez	liuurez
se	se
trop	trop
le	le
me	me
delaie	delaie
Priuez	privez
ba	ba
isiers	isiers
est	est
plaie	plaie
d	d
amours	amours
dedenz	dedenz
cors	cors
mout	mout
m	m
angoisse	angoisse
et	et
esmaie	esmaie
et	et
si	si
ne	ne
pert	pert
dehors	dehors
ha	há
las	las
pour	pour
quoi	quoi
m	m
en	en
sui	sui
uantez	vantez
quãt	quan
ne	ne
m	m
en	en
puet	puet
uenir	venir
santez	santez
se	se
ce	ce
dont	dont
sui	sui
naurez	navrez
	
ma	ma
bouche	bouche
ne	ne
rassaie	rassaie
Amours	amours
uous	vous
me	me
feistes	feistes
mon	mon
fin	fin
cuer	cuer
trichier	trichier
qui	qui
tel	tel
sauour	savour
meistes	meistes
en	en
son	son
douz	douz
baisier	baisier
a	a
morir	morir
li	li
auez	avez
aprisse	aprisse
pluz	pluz
n	n
i	i
pre	pre
nt	nt
qui	qui
li	li
a	a
pris	pris
dont	dont
m	m
est	est
il	il
auis	auis
	
qu	qu
en	en
baisant	baisant
me	me
tra	tra
histes	histes
Certes	Certes
mout	mout
m	m
a	a
traisistes	traisistes
iuene	juene
a	a
cel	cel
mestier	mestier
n	n
ainc	ainc
nului	nului
n	n
i	i
uousistes	vousistes
fors	fors
moi	moi
engignier	engrgnier
ie	je
sui	sui
li	li
plus	plus
loiauz	loiauz
ami	ami
s	s
cui	cui
onques	onques
fust	fust
mis	mis
biens	biens
pramis	pramis
he	he
	
las	las
tant	tant
ai	ai
ie	je
pis	pis
	
amours	amours
m	m
armenourristes	armenourristes
Se	se
ie	je
dieu	dieu
tant	tant
amaisse	amaisse
ꝯ	com
ie	je
fai	fai
s	s
celi	celi
qui	qui
si	si
me	me
painne	painne
et	et
lasse	lasse
ieusse	ieusse
merci	merci
qu	qu
ainc	ainc
amis	amis
poi	poi
de	de
meilleur	meilleur
uoloir	voloir
ne	ne
la	la
se	se
rui	rui
pour	pour
ioie	joie
auoir	avoir
ꝯie	conie
fais	fais
tout	tout
pour	pour
uoir	voir
sanz	sanz
merite	merite
et	et
sanz	sanz
grasse	grasse
Se	se
defaus	defaus
cuer	cuer
proiaisse	proraisse
donc	donc
ie	je
ne	ne
la	la
priespoir	priespoir
iere	iere
couraisse	couraisse
maiz	maiz
ne	ne
s	s
t	t
mie	mie
einsi	einsi
ne	ne
ia	ja
diex	diex
ne	ne
me	me
doint	doint
uoloir	voloir
de	de
li	li
decoiuresatrz	decoivresatrz
doloir	doloir
ce	ce
me	me
tient	tient
en	en
espoir	espoir
qu	qu
a	a
moins	moins
blece	blece
et	et
trespasse	trespasse
