token	normalised
A	a
L	l
entrant	entrant
d	d
este	este
que	que
li	li
tans	tans
conmence	conmence
que	que
i	i
oi	oi
seur	seur
la	la
flour	flour
les	les
oisiauz	oisfauz
tentir	tentir
sui	sui
soupris	soupris
d	d
amoursumes	amoursumes
cuers	cuers
balance	balance
diex	diex
m	m
en	en
doint	doint
auoir	avoir
ioi	Ooine
e	e
a	a
mon	mon
plaisir	plaisir
u	u
autrement	autrement
	
cuit	cuit
morir	morir
sanz	sanz
faillance	faillance
car	car
ie	je
n	n
ai	ai
el	el
mont	mont
autre	autre
soustenance	soustenance
qu	qu
amours	amours
et	et
la	la
rienz	rienz
que	que
ie	je
pluz	pluz
desir	desir
N	n
est	est
pas	pas
drois	drois
d	d
amours	amours
que	que
les	les
biens	biens
ens	ens
e	e
n	n
ce	ce
cil	cil
qui	qui
nul	nul
des	des
mauz	mauz
n	n
en	en
ueut	veut
soustenir	soustenir
chargiez	chargiez
les	les
mes	mes
a	a
en	en
ma	ma
penitance	penitance
la	la
bele	bele
qui	qui
bien	bien
les	les
me	me
puet	puet
merir	merrr
touz	touz
les	les
mauz	mauz
d	d
un	un
an	an
par	par
une	une
sambl	sambl
an	an
ce	ce
m	m
as	as
souageroit	sovageroit
mout	mout
a	a
grant	grant
puissance	puissance
cele	cele
qui	qui
me	me
fait	fait
parler	parler
et	et
taisir	taisir
un	un
autre	autre
home	home
en	en
fust	fust
pieca	preca
la	la
mort	mort
prise	prise
s	s
il	il
amast	amast
einsint	einsint
ꝯi	comi
aifa	affa
it	it
touz	touz
iours	jours
quar	quar
onques	onques
n	n
en	en
peu	peu
par	par
mon	mon
bel	bel
seruise	seruise
auoir	avoir
biau	biau
samblant	samblant
si	si
ꝯi	comi
ai	ai
d	d
aillours	aillours
ia	ja
en	en
bel	bel
seruir	seruir
n	n
aurai	avrai
maiz	maiz
fiance	fiance
se	se
ie	je
l	l
amour	amour
per	per
tu	tu
i	i
ai	ai
m	m
atendance	atendance
	
asseurema	assevrema
de	de
morir	morir
la	la
flours	flours
Ha	oa
	
laziel	laziel
aim	aim
tant	tant
de	de
cuer	cuer
sanz	sanz
faintise	faintise
aura	avra
ia	ja
de	de
moi	moi
merci	merci
fine	fine
amours	amours
mout	mout
par	par
ai	ai
ma	ma
paĩne	painne
en	en
bellieuassise	bellievassise
maiz	maiz
trop	trop
m	m
i	i
demeure	demeure
ioies	joies
et	et
se	se
co	co
ursainc	ursainc
maiz	maiz
nus	nus
amans	amans
en	en
tel	tel
desperance	desperance
n	n
atendi	atendi
d	d
amours	amours
la	la
recounoissance	recounoissance
ꝯ	com
a	a
fait	fait
cist	cist
las	las
a	a
si	si
grans	grans
dolours	dolours
Mon	mon
cuer	cuer
doi	doi
hairsil	haivail
longues	longues
l	l
aprie	aprie
cuidiez	cuidiez
uous	vous
li	li
maus	maus
d	d
amer	amer
ne	ne
m	m
en	en
nuit	nuit
nenil	nenil
par	par
ma	ma
foi	foi
i	i
ai	ai
dit	dit
grant	grant
folie	folie
ia	ja
n	n
en	en
quier	quier
auoir	avoir
nul	nul
autre	autre
deduit	deduit
tant	tant
ꝯ	com
li	li
plaira	plarra
serai	serai
rois	rois
d	d
e	e
france	france
quar	quar
en	en
tout	tout
le	le
mont	mont
le	le
mont	mont
n	n
a	a
de	de
sa	sa
uaillance	vaillance
	
dame	dame
ne	ne
pucele	pucele
maiz	maiz
que	que
trop	trop
me	me
fuit	fuit
Ie	Ee
chant	chant
et	et
respont	respont
de	de
ma	ma
douce	douce
amie	amie
et	et
a	a
li	li
penser	penser
me	me
confort	confort
la	la
nuit	nuit
diex	diex
uerrai	verrai
ie	je
ia	ja
le	le
iour	jour
que	que
le	le
die	die
amisi	amisi
e	e
uous	vous
aimnaie	aimnaie
uoir	voir
ie	je
cuit	cuit
amours	amours
me	me
soustient	soustient
ou	ou
i	i
ai	ai
ma	ma
fiance	fiance
et	et
ce	ce
que	que
ie	je
sai	sai
qu	qu
ele	ele
est	est
bele	bele
et	et
blanche	blanche
	
ne	ne
m	m
en	en
partirai	partirai
s	s
or	or
m	m
auoit	avoit
destruit	destruit
Nus	nus
ne	ne
doit	doit
amours	amours
seruit	seruit
en	en
doutance	doutance
quar	quar
achase	achase
un	un
rent	rent
selonc	selonc
sa	sa
uaillance	vaillance
blondela	blondela
de	de
mort	mort
a	a
uie	vie
acond	acond
uit	vit
