token	normalised
PAine	paine
d	d
amors	amors
<UNK>	oonku
li	li
max	max
q̃	que
ie	je
trai	trai
font	font
que	que
ie	je
chantamorous	chantamorous
<UNK>	oonku
iolis	jolis
<UNK>	oonku
en	en
chantan	chantan
trouuer	trouver
ce	ce
k	k
ainc	ainc
nos	nos
a	a
iceli	iceli
que	que
i	i
aim	aim
q̃	que
ne	ne
fusse	fusse
escondis	escondis
d	d
itel	itel
don	don
q̃	que
de	de
ioie	joie
mes	mes
ce	ce
n	n
ert	ert
iaque	jaque
doie	doie
tel	tel
bien	bien
auoir	avoir
de	de
li	li
se	se
par	par
pitieb	pitieb
one	one
amor	amor
que	que
i	i
en	en
prine	prine
fait	fait
aussi	aussi
ꝯ	com
ie	je
sui	sui
Loial	loial
amours	amours
de	de
uo	vo
mal	mal
q̃	que
ferai	ferai
siens	siens
soit	soit
moie	moie
confortes	confortes
moi	moi
ie	je
sui	sui
de	de
uos	vos
sorpris	sorpris
celerai	celerai
le	le
ọụmada	oouomada
me	me
ou	ou
li	li
dirai	dirai
que	que
por	por
li	li
sui	sui
en	en
pene<UNK>	peneronas
mi	mi
amis	amis
li	li
celers	celers
me	me
guerroie	guerroie
se	se
li	li
diele	diele
anoie	anoie
tost	tost
dirai	dirai
fui	fui
de	de
ci<UNK>	ciemnbi
et	et
il	il
n	n
est	est
riens	riens
que	que
ie	je
resoigne	resoigne
si	si
si	si
metairai	metairai
faces	faces
ens	ens
ou	ou
foloie	foloie
Fors	fors
q̃n	quen
chantant	chantant
einsi	einsi
me	me
deduirai	deduirai
en	en
desirrant	desirrant
ce	ce
qu	qu
amors	amors
m	m
a	a
promis	promis
merci	merci
auoir	avoir
que	que
ne	ne
deseruirai	deservirai
en	en
mon	mon
uiuant	vivant
ne	ne
meillor	meillor
qu	qu
il	il
ont	ont
quis	quis
<UNK>	oonku
se	se
i	i
en	en
req̃roie	requrroee
ma	ma
dame	dame
<UNK>	oonku
ie	je
i	i
faloie	faloie
aussi	aussi
qu	qu
autre	autre
ont	ont
failli	failli
iamais	Kamais
deduit	deduit
en	en
espoir	espoir
si	si
io	jo
li	li
n	n
auroit	avroit
en	en
moi	moi
Tres	Tres
dont	dont
que	que
ui	vi
ma	ma
dame	dame
mi	mi
donai	donai
ains	ains
puis	puis
ne	ne
fui	fui
de	de
li	li
amer	amer
fa	fa
intis	intis
ne	ne
ia	ja
ne	ne
uueille	vueille
amors	amors
qñ	que
nul	nul
de	de
l	l
aimetele	aimetele
douc	douc
penser	penser
q	q
ñ	nn
li	li
ai	ai
pris	pris
miex	miex
choisir	choisir
ne	ne
sauroie	savroie
<UNK>	oonku
plus	plus
ie	je
ne	ne
porroie	porroie
aillors	aillors
penser	penser
q	q
a	a
li	li
ains	ains
me	me
couuient	couuient
en	en
espoir	espoir
de	de
merci	merci
uiure	viure
<UNK>	oonku
manoir	manoir
por	por
riens	riens
ne	ne
requerroie	requerroie
Aucune	aucune
gent	gent
mõt	mont
demande	demande
que	que
i	i
ai	ai
qui	qui
si	si
porte	porte
pes	pes
me	me
coulor	coulor
ou	ou
uis	vis
<UNK>	oonku
ie	je
le	le
urai	vrai
respondu	respondu
ie	je
ne	ne
saisi	saisi
aiment	aiment
icest	icest
destre	destre
fins	fins
amis	amis
einsi	einsi
mes	mes
cuers	cuers
leur	leur
noie	noie
et	et
por	por
quoi	quoi
leur	leur
diroie	diroie
qñt	quntt
ma	ma
dame	dame
ne	ne
l	l
di	di
qui	qui
m	m
a	a
naure	navre
me	me
s	s
tost	tost
m	m
auroit	avroit
gariseles	gariseles
auoit	avoit
<UNK>	oonku
dont	dont
s	s
en	en
fust	fust
enuoie	envoie
Au	au
pui	pui
d	d
amors	amors
couuenance	couvenance
tenrai	tenrai
tout	tout
mon	mon
uiuant	vivant
soie	soie
amez	amez
ou	ou
hais	hais
