token	lemma	POS	morph	treated
ma	mon1	DETpos	PERS.=1|CAS=r|DEGRE=-	ma
de	de	PRE	MORPH=empty	de
chanter	chanter	VERinf	MORPH=empty	chanter
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
ne	ne2	ADVneg	MORPH=empty	ne
quver	cuivre1	VERinf	MODE=ind|PERS.=1	quver
maiz	mais1	ADVgen	CAS=r	maiz
avoir	avoir	VERinf	MORPH=empty	avoir
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
aieza	avoir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	aieza
quit	quiter	VERcjg	NOMB.=s	quit
mieuz	mieus	ADVgen	DEGRE=c	mieuz
qu	que4	CONsub	MORPH=empty	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
ocie	ocire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ocie
pour	por2	PRE	MORPH=empty	pour
faire	faire	VERinf	MORPH=empty	faire
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
damage	damage	NOMcom	NOMB.=s|GENRE=m|CAS=r	damage
tant	tant	ADVgen	DEGRE=-	tant
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
repent	repentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	repent
maiz	mais1	CONcoo	CAS=r	maiz
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
a	a3	PRE	MORPH=empty	a
tart	tart	ADVgen	NOMB.=s|GENRE=m|CAS=r	tart
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
prie	priier	VERcjg	MODE=ind|PERS.=3|NOMB.=s|GENRE=f|CAS=r	prie
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	atent
tant	tant	ADVgen	DEGRE=-	tant
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
pent	pendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pent
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
mort	morir	NOMcom	NOMB.=s|GENRE=f|CAS=r	mort
desseruie	dessevrer	VERppe	NOMB.=s|GENRE=f|CAS=r	desseruie
d	de	PRE	MORPH=empty	d
amours	amor	NOMcom	NOMB.=p|GENRE=f|CAS=r	amours
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
huient	huir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	huient
retraire	retraire	VERinf	MORPH=empty	retraire
pour	por2	PRE	MORPH=empty	pour
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
fole	fol3	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	fole
contenance	contenance	NOMcom	NOMB.=s|GENRE=f|CAS=r	contenance
poisemen	paistement	NOMcom	NOMB.=s|GENRE=m|CAS=r	poisemen
n	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
faire	faire	VERinf	GENRE=m|CAS=r	faire
qu	que4	CONsub	MORPH=empty	qu
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
