token	normalised
De	de
cele	cele
me	me
plaig	plaig
qui	qui
me	me
fait	fait
languir	languir
en	en
une	une
maniere	maniere
et	et
dirai	dirai
conment	conment
quar	quar
ainc	ainc
ne	ne
la	la
seumil	seumil
iour	jour
tant	tant
seruir	seruir
qu	qu
eu	eu
peusse	peusse
auoir	avoir
son	son
guerredoune	guerredoune
m	m
ent	ent
si	si
ai	ai
endure	endure
bien	bien
et	et
loiaument	loiaument
n	n
onques	onques
ca	ca
ne	ne
la	la
ne	ne
uout	vout
mes	mes
cuers	cuers
guenchir	guenchir
si	si
m	m
en	en
amene	amene
ie	je
cuit	cuit
pluz	pluz
malement	malement
n	n
encore	encore
ne	ne
n	n
a	a
talent	talent
de	de
moi	moi
meri	meri
rqui	rqui
dur	dur
seigneurs	seigneurs
ert	ert
felon	felon
loier	loier
atent	atent
en	en
ceste	ceste
maniere	maniere
me	me
conuient	conuient
soufrir	soufrir
Ma	ma
dame	dame
por	por
dieu	dieu
fraigniez	frargniez
uostre	vostre
talent	talent
ietez	jetez
uostre	vostre
ami	ami
de	de
ce	ce
st	st
felon	felon
air	air
se	se
uous	vous
le	le
tenez	tenez
einsi	einsi
pluz	pluz
longuement	longuement
sachiez	sachiez
tot	tot
de	de
uoir	voir
moi	moi
conuendra	convendra
morir	morir
s	s
einsinc	einsinc
morir	morir
me	me
laissiez	laissiez
uostre	vostre
en	en
sera	sera
li	li
pechi	pechi
ez	ez
sachiez	sachiez
quant	quant
ie	je
uous	vous
uoi	voi
de	de
rienz	rienz
ne	ne
sui	sui
si	si
liez	liez
Mout	mout
uous	vous
port	port
bone	bone
foi	foi
ꝯme	comme
uostre	vostre
sougiez	sougiez
pour	pour
cest	cest
droiz	droiz
q̃	que
couroi	couroi
hastif	hastif
de	de
moi	moi
prengiez	prengiez
P	p
as	as
ne	ne
uous	vous
doi	doi
trouuer	trouver
male	male
qu	qu
ainc	ainc
ne	ne
serui	serui
de	de
trigale	trigale
et	et
maiz	maiz
t	t
entrit	entrit
et	et
chante	chante
et	et
bale	bale
qui	qui
la	la
pense	pense
a	a
mout	mout
male	male
Teuz	Teuz
gens	gens
font	font
samblant	samblant
d	d
amer	amer
lo	lo
iaument	jaument
qui	qui
cuers	cuers
ont	ont
felons	felons
de	de
mal	mal
aire	aire
proient	proment
durement	durement
et	et
destraignanment	destraignanment
ꝯ	com
cil	cil
qui	qui
bien	bien
le	le
seuent	sevent
faire	faire
et	et
guardez	guardez
uous	vous
ent	ent
dame	dame
de	de
tel	tel
gen	gen
thaez	thaez
et	et
fuiez	fuiez
lor	lor
afaire	afarre
On	On
ne	ne
les	les
doit	doit
mie	mie
atraire	atraire
qu	qu
il	il
seruent	servent
de	de
blasme	blasme
faire	faire
nus	nus
ne	ne
les	les
hante	hante
souuent	souvent
	
ni	ni
paires	paires
en	en
ont	ont
honte	honte
et	et
aueques	aueques
contraire	contraire
On	On
de	de
doit	doit
bien	bien
guarder	guarder
des	des
felons	felons
hounourer	hounourer
compaignie	compaignie
tenir	tenir
et	et
bel	bel
samblant	samblant
moustrer	moustrer
sen	sen
doit	doit
l	l
en	en
mout	mout
douter	douter
ꝯ	com
en	en
puet	puet
maloir	maloir
Dame	dame
tant	tant
bel	bel
uous	vous
chastie	chastie
qui	qui
uous	vous
enseigne	enseigne
acouurir	acouurir
uers	vers
la	la
pute	pute
gent	gent
haie	haie
dont	dont
nus	nus
biens	biens
ne	ne
puet	puet
uenir	venir
sachie	sachie
z	,
bien	bien
qual	qual
departir	departir
	
ꝯnoist	connoist
on	on
le	le
reuenir	revenir
menconges	menconges
aime	aime
et	et
gas	gas
qui	qui
tel	tel
gent	gent
bee	bee
a	a
maintenir	maintenir
ainc	ainc
n	n
amalor	amalor
soulaz	soulaz
	
qui	qui
trahis	trahis
n	n
en	en
fust	fust
au	au
partir	partir
Nus	nus
n	n
aime	aime
sanz	sanz
trecherie	trecherie
qui	qui
iapareuz	japareuz
ait	ait
nul	nul
confort	confort
felon	felon
sunt	sunt
et	et
plain	plain
de	de
muesunt	muesunt
mout	mout
de	de
gent	gent
a	a
lor	lor
acort	acort
ie	je
uo	vo
ns	ns
di	di
bien	bien
en	en
mon	mon
descort	descort
	
lor	lor
bien	bien
uueillanz	vueillanz
ne	ne
sui	sui
ie	je
mie	mie
