token	normalised
Conment	conment
que	que
d	d
amours	amours
me	me
dueille	dueille
bien	bien
est	est
drois	drois
que	que
de	de
li	li
chant	chant
	E
que	que
ie	je
ma	ma
doleur	doleur
uueille	vueille
quant	quant
cele	cele
me	me
fait	fait
samblant	samblant
qu	qu
a	a
son	son
home	home
me	me
recueille	recveille
en	en
doucemẽt	doucement
deceuant	decevant
dex	dex
et	et
de	de
bouche	bouche
riant	rrant
	
me	me
uait	vait
pluz	pluz
qu	qu
ele	ele
ne	ne
sueille	sueille
ce	ce
me	me
fait	fait
estre	estre
ioiant	joiant
et	et
en	en
ma	ma
ioie	joie
doutant	doutant
Maiz	maiz
ie	je
criem	criem
qu	qu
autres	autres
ne	ne
cueille	cueille
ce	ce
donc	donc
ie	je
me	me
uois	vois
hastant	hastant
m	m
est	est
n	n
est	est
droiz	droiz
qu	qu
autrui	autrui
acueille	acueille
quar	quar
nus	nus
hom	hom
ne	ne
l	l
aime	aime
tant	tant
las	las
amors	amors
puisque	puisque
s	s
orgueille	orgveille
ne	ne
quiert	quiert
pas	pas
loial	loial
amant	amant
ainz	ainz
chiet	chiet
en	en
desesperant	desesperant
au	au
tresint	tresint
ꝯ	com
fait	fait
la	la
fueille	fueille
la	la
uueus	vueus
la	la
uait	vait
menant	menant
	
ce	ce
me	me
fet	fet
estre	estre
pensant	pensant
Mes	mes
uoloirs	voloirs
ne	ne
ma	ma
pensee	pensee
ne	ne
me	me
fert	fert
d	d
autrui	autrui
agre	agre
ne	ne
nule	nule
tant	tant
ne	ne
m	m
agrees	agrees
amours	amours
me	me
laist	laist
estre	estre
ame	ame
pour	pour
moi	moi
greuer	grever
la	la
fist	fist
nee	nee
et	et
pour	pour
li	li
amer	amer
moine	moine
auoir	avoir
me	me
cuide	cuide
en	en
gane	gane
marz	marz
pluz	pluz
ma	ma
ioie	joie
dounee	dounee
que	que
li	li
meemez	meemez
done	doné
et	et
ma	ma
dame	dame
a	a
pluz	pluz
biaute	biaute
Doucement	doucement
fu	fu
compere	compere
e	e
l	l
amours	amours
ui	vi
ai	ai
tant	tant
pense	pense
bien	bien
doi	doi
amer	amer
ma	ma
pensee	pensee
quel	quel
mal	mal
que	que
n	n
ai	ai
endure	endure
se	se
ma	ma
dame	dame
bien	bien
amee	amee
eust	eust
moi	moi
tant	tant
desirre	desirre
ꝯ	com
iai	Kai
li	li
ce	ce
ma	ma
greue	greve
ne	ne
se	se
fust	fust
pas	pas
consirree	consirree
de	de
ce	ce
donc	donc
mai	mai
ꝯsirre	consirre
maiz	maiz
tout	tout
li	li
soit	soit
pardoune	pardoune
Sa	sa
biautez	brautez
m	m
est	est
anemie	anemie
qu	qu
aĩcen	aiecen
dame	dame
tant	tant
nen	nen
ui	vi
c	c
est	est
ce	ce
qui	qui
pluz	pluz
me	me
detrie	detrie
a	a
auoir	avoir
l	l
amour	amour
de	de
li	li
se	se
fine	fine
amours	amours
ne	ne
l	l
en	en
prie	prie
qui	qui
de	de
moi	moi
a	a
fait	fait
amien	amien
douz	douz
espoir	espoir
ma	ma
trahi	trahi
maiz	maiz
ia	ja
pour	pour
ce	ce
n	n
iert	iert
haie	haie
de	de
moi	moi
qui	qui
la	la
desir	desir
si	si
	
qu	qu
en	en
mon	mon
desirrier	desirrier
m	m
oci	oci
Bien	bien
en	en
doit	doit
fatre	fatre
m	m
amie	amie
l	l
amours	amours
ui	vi
ai	ai
tant	tant
serui	serui
c	c
onques	onques
nul	nul
iour	jour
de	de
ma	ma
uie	vie
certes	certes
ne	ne
mẽ	men
repentine	repentine
encor	encor
ne	ne
m	m
en	en
faig	faig
mie	mie
pour	pour
tant	tant
quit	quit
auoir	avoir
merci	merci
se	se
loiautez	loiautez
u	u
m	m
afiualoit	afivaloit
melz	melz
de	de
trecherie	trecherie
	
bien	bien
doi	doi
auoir	avoir
desseruice	desserviuce
dont	dont
ie	je
ma	ma
dame	dame
pri	pri
Se	se
blon	blon
diauz	dfauz
i	i
a	a
menti	menti
	
ia	ja
cele	cele
uoir	voir
ne	ne
li	li
die	die
	
pour	pour
qui	qui
amour	amour
il	il
soufri	soufri
	
la	la
doleur	doleur
que	que
ie	je
uous	vous
di	di
