token	lemma	POS	morph	treated
dusques	dusque	PRE	DEGRE=-	dusques
ci	ci	ADVgen	DEGRE=-	ci
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r	tous
jours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r	jours
chante	chanter	VERppe	NOMB.=s|GENRE=f|CAS=r	chante
de	de	PRE	MORPH=empty	de
mout	mout	ADVgen	DEGRE=-	mout
fin	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fin
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bon
et	et	CONcoo	MORPH=empty	et
loial	lëal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	loial
entier	entier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	entier
n	ne2	CONcoo	MORPH=empty	n
ainc	ainz	VERcjg	DEGRE=-	ainc
de	de	PRE	MORPH=empty	de
fausser	fausser	VERinf	MORPH=empty	fausser
n	ne1	ADVneg	MORPH=empty	n
oi	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	oi
dedenz	dedenz	PRE	MORPH=empty	dedenz
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
volante	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	volante
ne	ne2	CONcoo	MORPH=empty	ne
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
painne	peine	NOMcom	NOMB.=s|GENRE=f|CAS=n	painne
ne	ne2	ADVneg	MORPH=empty	ne
mi	mi2	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mi
eust	avoir	VERcjg	MODE=sub|TEMPS=psp|PERS.=3|NOMB.=s	eust
